review_id,user_id,business_id,stars,date,text,useful,funny,cool
57tp2tE0V85gVUJKWro84Q,TJNkg75ODHabE5GBfV5wRQ,PeAVCjePbJ54UYZ5l4iV7Q,2,2016-02-22,"So disappointed coming here this weekend. I was so excited, based on the pictures & reviews I read. My boyfriend & I rode our bikes here & first of all, we couldn't find anywhere to lock them up.. so after 10-15 minutes we found a tree\/pole type thing on this little hill to lock them up &after battling some thorns. But that wasn't the worst part. We walk in & its a super cute wooded area but were looking around for produce & products to graze. And there was literally like a box or two of tomatoes, lemons, cabbage, a few other things. Then there was a little cabin type thing of honeys, vinegars, and at one point it looks like they had butter? So maybe because we came at noon they sell out early in the morning? They close at 2.. so maybe people just know to come early? So after doing a 5 min walk around, we were like okay lets get a juice at this juice bar they have, but there was at least 15 people in line in front of us.. ugh. so we left after 10 minutes max. We spent more time locking up our bikes then we did at the Farm. So the only reason I can think to come here is to let your kids play and run around, or just to sit by the fire pit and relax? Other than that, I cant think of any reason to come here, ill stick to the Scottsdale or DT Phoenix farmers markets if I actually want to buy some stuff & have some sort of a selection.

UPDATE: just looked at reviews below & saw : **TIP:  If you want to get the best veggie selection from the Farmer's Market get there EARLY.  By the time we got there 10:30am lots of the veggies were gone.** -- wish I would have read this before I went. Nothing left around Noon.",6,4,2
obPgfmH_iyd-efkm0pTL4g,uD6bAMf1NGSyHcRVXjmKhw,IWKtGvVg4hqc9rWHjW8KoA,5,2016-02-06,"Beautiful rooms, great service. Rarely crowded, which in my opinion is great off the strip. My boyfriend and I love this place.",1,0,0
MN37yDF8kPStEfcJlZIKoQ,Ptqc1OYt6CgkMSFNC6mTmQ,X-jY75pXPS-qFp8gRBPaqw,5,2012-02-10,Large variety of burgers. Have eaten there multiple times. Takes roughly half an hour to get your food but is well worth it.,0,0,0
UimpxKc83jUuZaexDNDWcQ,ZgWVyPXX6bpmLDV1xvOl-w,NZ3A0xYdnmIG68mZeZV6AA,3,2014-09-28,"Bunny's is a classic town dive bar. Nothing too special to talk about here. Dont sit outside unless you want to enjoy some second-hand smoke. 

Menu is what you would expect with classic bar food. Their fries are actually quite good (thicker then 'classic' fries but thinner then a wedge) and their friday fried walleye sandwich is a reason to come back. Prices were very good (I paid 5.50 for sandwich).

Overall, their food is solid but you need to enjoy the the sub-par atmosphere and wait staff in order to pick it over a place like Crane Alley",1,0,0
PsXhTy0lAR13o-twkUlX6g,jEYu0mMP6aY9NATbzuOcHw,Z-graJvcYCSOGWRs3bDzLQ,3,2015-08-04,"Happy hour till 7:00pm, that's why we went there.  Service wasn't bad for a Friday night, food was good and drinks were cold.",0,0,0
DR3GvxKFjtU1iHBab-ebzw,xnZwZXUC-umwBkb7_2_Plg,RwMLuOkImBIqqYj4SSKSPg,5,2017-06-05,The best Tacos in Las Vegas!!! specially Alpastor the best!!..is really worth the big lines..,0,0,0
v2kwzC0pORicIYRs4QjWBg,-iN1Lq6FHfB-I0_grZ2VbQ,uHUcYpGlcdlu5m7oiZGY6w,1,2016-07-31,Horrible service. Here right now. Sitting for about an hour at the table and don't even have drinks yet. Not even water. Never again.,3,0,0
1KLVpFko7qjISKU6F8e3zQ,dieG5UvYo_CSX-gQWLbGqQ,JsUprRhyzQyukZmAhcOg0A,5,2017-11-08,My husband and I love this place! Food is always amazing and the Lobster Bisque is seriously addicting it is soooo good!! Gustavo the executive sous chef has gone out of his way to accommodate my sometimes very particular requests! We have always had great service but a huge shout out to Valentina who did such an amazing job and was so sweet! Probably one of the best servers we have ever had!!,0,0,0
Nz82Tq4VnGpS8bAk9sBPeg,dSTRQSeCqMTbs7l8KF_xJg,OIdOJaNS8M624F58XGV3PQ,4,2015-03-02,"I took my boyfriend here this past weekend for his birthday dinner. I had heard great things from friends and it's rated the #1 pizza place on Blog TO.

I made our reservation about a month in advance and we had to wait about 5 minutes when we got there because the people at the table they had for us decided to order another bottle of wine. They ended up giving us a table downstairs.

I had told the restaurant over the phone that it was my boyfriends birthday and they said they would do some kind of dessert for it.

We decided to order some apps before the meal. We got the gnocchi and Roccos salad. Both very delicious!

For the main I got the duck confit pizza which had no sauce and pear on it. It was absolutely unreal. Probably one of the best pizzas I've ever had. My boyfriend got some spicy pepperoni pizza, it wasn't listed on the menu because it was the special of the day.

During the meal I got up to remind our waiter it was my boyfriends birthday and he said he would bring something over. 

After we finished the waiter came over with the dessert menu. I was hoping my boyfriend wouldn't order anything because we were gonna get something for free. He ended up ordering an espresso and a gelato, and I ordered a chocolate affogato.

The waiter ended up bringing a wooden plate that said happy birthday in nutella and had both our desserts on it. I figured since he picked a dessert off the menu it would not be included on the bill. Turns out it was and that's the reason I gave 4 stars instead of 5. I don't mind paying but if they said they would include something they should. Oh well!

Overall it was great. Good service, amazing food and a cool environment! Would definitely go back.",0,0,0
_TSRFmVp80PtaH_JM4CBHw,i-2o1LA0rsRDcbh2FfUAIA,c5NHHW0sNm7eaQBwvQJkkw,2,2015-12-07,"There's some good and bad about this place.  I have been there twice.

The bad:
Parking is on the opposite side of the entrance.
Being seated takes 5 minutes even when all the tables are empty.
Food is mediocre.
Portions are small.
Prices lean to the high side.
Menu is limited.

The good:
Nice decor.
Extremely clean.
Large staff.
Great craft beer selection.
Friendly waitresses.

I will give them more time to work things out and try again in the future.  When Doublewide Grill opened near the same time I didn't think the area could support two similar restaurants.  If you look at the number of customers at each place DWG is very busy and TFP is empty.  I hope they work it out.

Edit 12\/29: The owners should have scheduled a road trip to Texas to see what brisket is supposed to taste like.",1,1,0
Ef50pKnfGWmuyZ_u6U0_4w,OiueZVyUA6UAd1G9saja0Q,NjDC1Evc2Wa6ykj8xVpoUw,3,2016-08-22,"I have been here several times, and always get the same thing.  The Outer Reef Burrito with carne asada.  In past visits, the burrito always had a good serving of meat.  In my most recent visit a couple days ago I ordered the same thing.  This time I got a tortilla filled with rice and only a few scraps of meat.  I ate it anyway, after scooping out about half the rice so I could taste what little meat there was.  After I was finished, the manager, (female unknown name) came to pick up out plates.  I politely let her know that the burrito didn't have much meat in it so maybe she could mention it to the cook.  I wasn't asking for anything free.  I was even trying to tell her how much I enjoyed the burrito in the past.  But before I could even finish my sentence, she sternly replied that there is nothing she could do about it because I had already eaten the burrito (even though there was still a third of the tortilla filled with a cup of rice on my plate).  She didn't offer an apology or even feign that she cared.  Hopefully this was just a one time screw up and maybe manager was having a bad day.  I will try again in the future, just hope the Carne Asada burrito actually has some carne asada in it.",0,0,0
jNIahV_YvDO2pSW6_pLqXA,IhjiCSCiaefHE-4FAvSOkA,r49iBfbnfoK7yt4rdsL_7g,4,2015-09-25,"I came here twice on a weekday for lunch with a friend and I'm surprised that an ayce sushi place had such a  good quality a la carte lunch menu. Did I mention it's a great deal? 

$10 - teriyaki calamari with vegetables, 3 thick pieces of sashimi, 2 pieces of beef gyoza, salad, soup, rice and ice cream. 

$7 - 2 rows (your choice) + soup, salad - I got the spicy salmon and spicy tuna. But you can also choose eel, dynamite, Alaska to name a few.

Don't forget to remind them to scoop you the ice cream at the end if your meal comes with it. I forgot once and I didn't get my ice cream. Service is really basic. Unless you flag them down, they aren't going to attend, which is fine when I just want to catch up with a friend without much interruption.",1,0,0
BVYZDlrxKLyLXkfcw5cz4Q,0zjNm_3H1OU7f2XS89yvZw,gZ07ufIQwnFjXUP-FWDt4Q,2,2016-09-23,"Jersey Mikes is by far my most favorite place to eat a sub! However, time and time again they mess up our orders. I get the fact that a lot of us aren't Mayo Fans but for those of us who are... We love it! Let's remember to put that on the subs for those of us who like it. And why when you order the number 8 is there no bacon on my sandwich every single time?  The club sub comes with ham, turkey, bacon, and mayo and they leave off the bacon and mayo more times than its on the sandwich. Its not listed as optional... it should come the way the menu displays, ""#8 Club Sub: Turkey, ham, provolone, applewood smoked bacon and mayo."" Our office will order wheat sandwiches.... we get white sandwiches. All in all the food is very good but the consistency is EXTREMELY POOR. You get whatever the employees feel like putting on the sandwich. So disappointing when you know how good the sandwiches could be....",0,0,0
yGzqra2-tDzpR0asZjzy8w,rEVrHXlCNGQNOfWDKxOnTQ,7RTwUpuPFnIHPoTmWJpWhQ,3,2017-01-12,"Zoo lights is not for me. The idea is great for people that like that type of thing. It was just a ton of people, traffic, crazy parking, and almost no animals at the zoo. For me, it's not great. If you love looking at animals shaped as lights, this is your event. 

Side note, when they say that the parking is full, it is not. There are still spots open.",2,0,0
6B1bBNDoBH10kpm9DUffMw,qAxAyUFLQU5LJwPcOUgR7A,uEDTiYtWzFtJdJqRcPq8Lw,5,2013-06-12,"Unbelievable! What a great healthy alternative to not only ice cream but to even frozen yogurt! It was my very first time trying frozen kefir and I right away have developed craving! Great taste + great choice of yummy toppings, some of which they even make in-house! 
Wish they were open on the weekends! 
Definitely my new lunch spot!",2,1,1
rqSDYU4e_amS2GJI5snlUw,ZmKGF8ZZUo16g2ISrz4ahw,gV63aLTQ06Nff0GzJ0tcUA,5,2017-05-19,"It ain't cheap, but if you can afford it, the tasting menu is a truly memorable experience.  The food is prepared from the very best ingredients, with great care and superb culinary technique.  The room is very nice, but the interior is overshadowed by the fantastic 56th floor view, which I believe is the best view in Vegas.  Because the Palms is about a mile west of the Strip, rather than right on the Strip, it has a great panoramic view of all the Strip architecture and of the entire Las Vegas valley.  The service is first rate.  Presenting a seven course tasting menu without any delays is a challenge in itself, but the wait staff also managed to be very attentive and personable, answering all questions and giving a helpful explanation of each dish.

Each course offers three options, including a vegetarian option.  For my first course I chose the corn soup, which was very fresh and bursting with corn flavor.  They must have access to some fantastic corn, which showed up as an ingredient if several of the dishes.

My second course was the seared foie gras, which was not overly rich the way that foie gras sometimes is, and was supported by several sweet flavors including white chocolate and orange pain perdu (that's French toast to us Americans).  A very nice version of foie gras.

For the third course I opted for the scallops, and they were as good as any I have ever had.  The corn made an appearance again, as a puree, and the wild mushrooms were a nice note.

Fourth course was the roasted chicken breast.  I don't usually order chicken in restaurants; it is more of a cook-at-home dish for me.  But I'm glad that they had a poultry course, which really showcased how well chicken can play if properly cooked and paired with a variety of supporting flavors like ricotta-stuffed morel mushrooms.

The fifth course was the star - flat iron steak with fingerling potatoes and beef jus.  Perfectly cooked, tender and tasty.

The sixth course was a selection of cheeses, and if I only knew where I could buy them I would be serving those cheeses at home as a part of every dinner.  When you compare these cheeses to what is available at your local megamart, you will conclude that they should have a whole different name for this stuff.  Maybe ""ubercheese.""

Finally, desert.  I had the cheesecake, along with a bite of my wife's chocolate souffle, and both were excellent.  After that hearty meal I appreciated the fact that the cheesecake was small - just a few bites of heaven.  The coffee was quite good as well.

It seems that the tasting menu changes frequently, so there is no guarantee that any of the dishes described above will be available on the night you go to Alize, but I have great confidence in the chef, and you will likely find some excellent choices on your tasting menu.  One tip for saving a few bucks:  Our dinner, with drinks, wine, tax and tip included, would have come to about $500, but we saved a hundred bucks by purchasing a voucher from Travelzoo.",1,0,0
MJfejybWFPlFSGe3o_hqzA,SEqIhF4lmVUrbYKTdndv1g,w-qFEyBuVKyQ_b81jRig2w,5,2017-08-25,"This place is AWESOME! My friends and I have been here a ton of times since it has opened, and we still love it! The owners and staff are all extremely friendly and go out of their way to make sure we are well taken care of, and the food is delicious (especially the wings and zucchini planks!) This place has turned into our go-to bar and restaurant in Oakland, and I would highly recommend it to everyone else!",0,0,0
I7z01xHdYsGd_TeamMlxUA,pwQ8E-hbDUJe3qtKt_IBBg,J5ebC7fKqrSF8KuS8d6hgw,3,2015-04-11,"We decided to hit Sierra Bonita for dinner. Luckily, there was no wait and it wasn't too busy so that was good. Our server was nice and friendly so nothing to complain about there. 

We ordered the queso fundido starter and me and the future hubby shared the SBG burger - Fresh ground chuck, chorizo, cheddar cheese, roasted green chiles, fried egg. Sounds good, doesn't it?

What was nice is that they split the burger for us and the burger came with fries. The food was just okay. I wasn't blown away, but it did its purpose which was to get me full.",3,2,3
8K2i4ZCjQLevd0StFcf-Sg,xDKZdAN37c9OZyZ0jR9ZfA,Gaq3S9lmjXVcuDCZ8ulppw,3,2013-02-02,"Usually ""all you can eat sushi"" should be translated into ""you shouldn't eat any sushi""... Happily, this place is the exception to that rule. The sushi chefs here are knowledgable, fun and skilled. The service here is fast and friendly even when this place is packed.  The sushi here wouldn't pass at the very top tier sushi restaurants in town (like nobu, shibuya etc.) but it is as good as the best normally priced sushi spots in town. Bottom line, great quality sushi and for $25 you can stuff yourself silly... Updated my review to three stars as the quality here has notably gone downhill in the last year... It's not unusual to have sushi come out cut inconsistently and sloppy. Also, service here has suffered. Hopefully push I gets its act together, but until then I'll eat somewhere else.",2,1,1
mKEwud2UsYdnV63SDQc8Sg,l5hhYUtr9Au2bmWOTGGfaw,RHhjgjO1gVmO_xGCUYqLwA,3,2017-06-12,"I have eaten here several times, but I'm back and forth on this place. I have had both good and bad experiences. Sometimes the food is good, although service can be a little slow. Dined in a couple weeks ago, just myself and a friend. They weren't busy, but our food took at least 30 minutes. I didn't have any complaints about the food though, so the wait wasn't a big deal.
But then sometimes, the food is just bad. Ordered take out a few days ago including an order of boneless wings. I bit into the first wing and it wasn't fully cooked. Disgusting! I was completely grossed out that I wasn't in the mood to eat anything after that. I did end up getting some vouchers to make up for it.",1,0,0
szKOrnaxoOtFuHks9a9fwg,SXjkN3PZZPJZCoWg3xHZjQ,evakMk_jHxl2vQ5gvI43aA,2,2010-08-24,"Skibo Cafe is run by Carnegie Mellon Dining Services, and it's not really worth going to unless you're a freshman stuck on the meal plan.

The basic problems with Skibo (like many CMU dining locations) are that they have a reasonably small set of ingredients, and that they cook with tons of grease.  Despite what appears to be a fairly varied menu, all of the sandwiches, subs, paninis, and so on are pretty similar (just in different shapes), and greasy.

The few reasonable items on their menu include the salads (the chicken and artichoke one is pretty good), the desserts (they're from Gullifty's, which manages Skibo and the Underground), and the frozen yogurt (which makes good shakes, but is cheaper by itself).

Having been stuck on the CMU meal plan for freshman year, I found the baked penne with basil sauce reasonable (although it is far from healthy), and ended up succumbing to the frozen yogurt far too often than I should have.  However, if you're not stuck on the meal plan, walk the couple blocks to Craig St., where you can find *much* better food for less money.",0,0,0
CU6W984E28nl0YB16mN08Q,f9wA_vAdyRGNX1TmqYVJtA,rtlsfmdufArhk-47sWIf2w,5,2010-01-13,I LOVE this place.  You're always going to come here knowing what to expect...which is great food.  No tricks or gimmicks just great french food.  We've gone here at least 4 times over the 6 years my husband and I have been together and we live in Northern California.  We usually get the tasting menu and always foie gras and a souffle to end the night.  The service is excellent the decor is whimsical.  This place is a staple in our Vegas trips.,1,0,0
J0V5KPLeD7HRb9STnZVmKw,v44ppwiyT4XrNya13ljkbA,gjx-ELbPA_-79ZMpcIDMXQ,1,2015-04-08,Horrible front desk. Horrible phlebotomist. Both rude. Short answers. No manners! Also rude to elderly patients I saw come in!,0,0,0
kwmePbds15h3CZ69M7V77A,UG4EKu13JRwzRix6ESINdg,6I2XiCHhT5g5bx-Par7q3A,5,2013-02-08,"FOLKS!!! One thing that amazes me is that the Coyotes does not draw more fans! I'm not saying there is enough Coyotes fans? But with all of the snowbirds, and retirement population here from the northern states! At least you would think they would come and support the teams they were from? Ever since we moved out here we have made a commitment to support the Coyotes! Yes we are huge Kings fans! But that doesn't mean we don't care for this team. Never saw a team with so much heart! Especially what they have to go through not knowing if they are going to be here next year again!!! No owners! Bad location! Even though Glendale is closer, team would serve better if they played out of the US Air Arena!!! Afraid we are going to lose this team to Seattle! Come on fans! Support this team!",1,0,1
AEXq3gqOqOSOZHzHaJxIPA,GOr9e2eS1K8Ds6SJMptbaw,eEnNw3_hBvxcFHyr23kAuA,1,2017-09-21,This place has went to the dumps. Was there on fight weekend for Canelo vs Triple G. Went to the bar in the front and was surrounded by prostitutes just lurking everywhere. Horrible. Felt so uncomfortable.,0,0,0
6Nsity_qeVcrO_Ag0x8miQ,vjL1-xFnmHz_2CuBmvI19g,Q5olb1x6FGk2oLAlc9p5Lg,1,2017-01-13,"Not a good experience here. From water on the floor which I spotted when I walked in, still there from someone to slip on when I left,it only went downhill. Both Happy Hour appetizers were disappointing. The poke we sent back because it looked so dark and slimy. Then we got the wrong cocktail delivered to the table. The topper was when my daughters entree had a big black hair on it. After management apologized, a new entree was brought out with raw green beans!! Lots of choices in Vegas, avoid this one.",0,0,0
gyRURv9k9IfxaDERSuKyQg,e-0zEgp_EK9oBbyQpyI71w,tnOTjnZ0UZ_ZvBRMaaQbUw,1,2014-08-20,"Went here and bought $100+ in home decorations and home essentials, so we had some items that were huge and some ceramic wares that are breakable. This store wouldn't even let you take the cart out of the store because ""the pole on the cart is too high to go outside"" when it wasn't and that the associate offered no help whatsoever with my purchases. I know this is a Ross, but c'mon, you have an associate that is just standing there, doing nothing, and she couldn't offer to help while we tried to balanced everything. And it's not like I wanna steal the cart because that what I come to Ross for, is to steal the blue cart that they have. The only assistance they offered is tell us that we can pull our car out front.
Also, they can't wrap the ceramic plates and ceramic bowls properly with packing paper because those are so expensive and they cannot afford to use more to ensure that it won't break while handling.
Good prices but crappy services, but I guess that's to be expected.",1,0,0
XoZz6aVRDmWN-HFpgUo2wQ,RzIC3VngUV8b-CpSIuQ7AA,Pk6A3Pqs6_qPLNevdADrDg,3,2014-06-01,"Our waiter was sweet, the atmosphere and decor fun but the food was alright. My burger looked like a 10 but tasted like meh maybe a 5. It just tasted so plain. Like nothing on it stood out. I had the burger on steroids.",0,0,0
ZleEPXCXXcqB5C3K_CX8Kw,UdM9SZY1LvX_GtdkON_HoQ,hsZlOLbs5v8DzRquxbHaCg,1,2016-08-26,We did a tour of this daycare this week and I was astonished. The director and front office staff is unprofessional. Upon walking through the door my husband and I were hit with the smell of rotting food and dirty diapers. After being taken through the facility it was very dirty the walls are dirty the floors had stuck on dirt and what I think was dried food.  The one year old room had about 7 infants wandering aimlessly with two instructors walking around ignoring the babies. We couldn't get out of there fast enough and warn parents to stay far away!!,11,2,1
VkG17kp4-X2r0cwTyU48hQ,DyMhw62zEnMp3-9_ModB5A,XXW_OFaYQkkGOGniujZFHg,5,2017-01-11,"Peppermill is our favorite place to eat in LV... the price is right, the portions are heaping, and the staff is friendly! we've never had to wait for a table, and when you sit down, everything is sensory... from the glowing neon, to the sassy staff outfits and the colorful decor, it leaves nothing to be desired!  

did i mention that the table sugar is RAINBOW.  RAINBOW, people, RAINBOW.  

the waffles are amazing. The chicken parm is the size of a small baby. the pastries are pretty good, but not worth writing home about.",0,1,0
0YMBWpLrlAdhyILmFjvvFA,DAnLQFqWVhDfVaveqXITng,ccGIAOl08zHt2lcn_UxPfw,1,2015-09-23,"If I could give less than one star I would. 
Nobody informed me that I was signing a contract for a 2 years and now I'm stuck paying every month for a membership I do not want and am not able to cancel it unless I pay $585. This is ridiculous! I will NEVER recommend this gym to ANYONE and if anyone were to ask I would definitely share my experience with them and warn them to not go there.",9,0,0
Vtycb4XcIszaq5GQf9SHOg,cQsPMMCk5A23ww99lrlDaw,5ggluCpQ25P0Ma_w2cBDEA,1,2015-11-25,Should change the name to hellno bistro called ahead to place an order was put on hold after only being on hold then moone picked the phone back up then they served me a bullshit sandwich with no meat on it with soup with no noodles,1,1,0
QHCEnLuC67SKksJWfo5o1A,OZkMeLa2PGLAsj3f_EHeVQ,SSFI9syOoz84W9UnptYEPg,4,2016-01-09,"My experience at this Pizza Hut has been good.  I order takeout and pickup in the drive through on my way home.  They always get the order right and always have it ready on time.  The only reason I give 4 stars is it is pretty much just regular pizza to me, nothing really special.",0,0,0
MCHRgd2KCklcP2ZdhUcMAQ,_2otJ3ErE9d4WYHoZO-bqw,oaqbLDW3wNqkynlnp4mvlw,5,2016-02-17,"I come to Lupo every time I'm in Vegas for trade shows and I can honestly say they have the best staff on the planet from the host, waiters to the managers. I have never had such consistent amazing service at any other restaurant I frequent. Without fail, each time I come I find myself telling the managers how amazing their waiters were or how awesome the hostesses were in accommodating us. 

This time I have to give it their phenomenal manager, Kellan Westhusing, for going out of his way to make a wrong pick up order so right. Listen if you know me, you know I'm a pain in the butt vegetarian who is super picky about what veggies I like, so after what took 10 minutes for the poor hostess to get down (think when Harry met Sally ordering style) not surprisingly our order was not correct but we had already walked a mile back to the room and in pjs. I called and explained the situation and Kellan offered to hand deliver the right order to our room even though they have no delivery so we wouldn't be put out anymore. We were so grateful since we had been on our feet all day and walking back to pick up our food was the last thing we wanted to do.  What an angel on earth. Oh and the veggies were perfect too. 

Love everything about this place and especially the staff. It's never just about the food when you go to eat but the way that the full experience leaves you feeling. My heart and belly are full when I come here.",2,1,4
1W9VQwjLAqlb1dcfP9t-hQ,O0of7FAQt0g3Q1mv2Dbb_A,6QJAT0N9X2dRqAtQyTw7Ag,2,2016-12-28,"Called to ask questions about iPhones. Gave up after being on hold for 30 minutes. It seems like the quality of service has been steadily slipping at this location for some time now. Sad, because its a great location and they have good products.",2,0,0
6n5GkTz4mgQ0riW7iNV07g,IyN1YgASMjIu6FWUO5k4mQ,KkM_LJ-Nz2ORsFgA6lCTNg,2,2015-09-18,"The general office staff were very nice when I went in because I went in about broken front lower teeth. For some reason the dentist never discussed what was needed to fix this problem but he did the repairs he was directed to do. Was told by office manager amount it took to put a final, removable bridge, so I took a one time loan for $2,692.00+  Told I needed to let my mouth heal so a temporary removal bridge was put in until June. In June I went in and was given a lot of papers by office manager because I became very concerned that they were asking for more money. In the paper work given me but never duscussed on June 1,2015, they wanted an additional $3,700. (The two added up to over $6,000. for a permanent  removal bridge, the cheaper of the two procedures)
Also, the office manager told me that they needed to clean my teeth. They ended up doing a deep cleaning and did not tell me that it would cost around $1000.  What was done was a one appoint  procedure.( Most deep cleaning is done in 4 sessions because of the amount of chemical to numbing gum around each tooth.)  Result was that my mouth was so numb I could not talk for hours and effected my ability to eat, etc. Waiting to get this matter to be resolved has resulted in the losing over 20 pounds trying to eat with this  temporary bridge. Will be seeking a closure on this problem with a different dental office.",1,0,0
GQ_Ngb9EmRC2nyRyuWoEAg,BzLUyHSJrl-lUVWw9rqlvQ,2IvrdAb6zdxr3ZqplqJHbg,3,2016-12-21,"Located in the C Gate area of Las Vegas airport it's a decent stop to get some nutrition or hang over medication. The expectations are low and most people just want a place to wait, get a drink while waiting for their flight. With the name Jose Cuervo I expected their signature Margarita to be kick @ss but found that to be a myth. It was like any supermarket margarita mix with mediocre Tequila. Now the Taco Salad with Barbacoa was excellent. see pics. Everything is overpriced because they have a captive audience $35 before tip for the drink and salad. 

Tip: ask for the check and pay your check right when the server brings your food so you don't have to flag down the server in the busy restaurant, so your not rushed to get your flight.",26,17,24
lQn0OZhGNWN5RVtPNZkfIg,ajx14zYk6NrC021defQblw,zdxOrKy1GGyQcchr0qZvnQ,3,2017-07-30,"Where to begin?  To be honest, the food was okay.  Yes small portions for the $, but if the portions were bigger, I might still be there waiting for my plate. Started with the Spam fries.  They were okay.  Just enough for me and 2 friends to say we tried them.  Kinda like a hot dog coated in a crispy batter and fried.  I had the canton noodle.  Not sure what pickled peas are... But I could not find anything that resembled a pea. Wasn't a huge portion, so I may have missed the pea. It was okay but such a small portion.  The worst... My friends fried chicken arrived.  I swear to God 15 minutes later my other friends ox tail arrived and 2 minutes later my canton noodle.  It was weird 15 minutes watching my.friends food get cold while we waited for the other 2 orders.  Food was good. Table with 2 out of control toddlers was a drag.  They left thank God.  Been there... Won't go back. The mojito I had.... Could drink lots of them. But at 12 bucks a pop, I will create my own.",0,0,0
BP5BhyHde9NwohclfdyIHQ,GLeYLidXfRqN_Z4ItatwZA,gj83zzXl-uttEQtiHn_h7g,3,2011-08-03,"Location is great if its not during the jazz festival.  You cant get near the place if it is.  Rooms are nice , bed is cozy.  Internet is expensive and should be free! I hate to be nickeled and dimed.  And the service is basically non-existance all but for 30$ a day valet parking and the concierge who is allright.  I asked for ice in the room and the answer was get it yourself.  
The lobby and pool area is very very pretty with a big unique fireplace and cool bar too.  The underground mall is a nice feature to have there too.  I really liked it but wouldnt pay more then 150 a night for it here under any circumstance.  Try getting it on priceline for a bid..they call it a 4 star on there, but its not.  
Also the place is overrun with airline personel.  You cant get near an elevator which are confusing and slow anyway.  
Overall its just a short walk from the old part of the city which is really the best part of staying here.  Also you have the latin quarters and chinatown and all kinds of other ""towns"" nearby.  I enjoyed my time there, just wish so much of it wasnt wasted on waiting for elevators.",0,0,0
sMiZ4g1dvlAJRSJLl35v9Q,3V-8y5QiZpFwurXBnzbPng,wXQYt6rxs8B1gcrVeHpLMA,1,2017-11-17,"My husband has been needing to pick up prescriptions for the past few months. The first time we were there the lady was extremely rude, gave us attitude when she asked us a question and we didn't know the answer. He's going through his workers comp and she asked for certain claim number that was never provided to us. Instead of helping us she basically told us he couldn't help us. Another 2x we went there we received terrible customer service. You would think we were imposing on them or something. Very disappointed.",0,0,0
wi4oQtC3ZzhHCp8Rbrs00A,jdPpklFNq8SF2ZcOgI5qFQ,U7Ag9oPTjWinwcnGH20tcg,5,2014-12-07,"Some of the best pizza I've ever had. I'm visiting from LA, we have some awesome pizza out there too. But this is the best pizza I've had in all of Wisconsin. Make sure to get your pizza on the tall boy crust!! Toppers, you guys rock!!!!",0,0,0
NPfnyuTdPQTEGGdTcdH3TA,lPatWVvD_mR429S-zVRvkQ,FLZ-kup_25OIxVBrehS06w,1,2015-10-05,I contacted a salesman about a used 4x4 vehicle.  I asked the usual questions about condition and so on. The salesman was very upfront about previous accident damage but it had been repaired and was good to go. I flew in from out of state to look at this vehicle as it is a very hard vehicle configuration to find locally without paying a big premium. I proceeded to have the vehicle inspected by a ford dealership only to find out that the vehicle was not repaired sufficiently and the damn 4x4 didn't even work. I returned to the lot to have a discussion with the salesman and the manager basically to only be insulted about my knowledge of vehicles and dismissed. I wouldn't recommend this experience to anyone.,2,0,0
v-_zRE2sdqjjCCsm9KNA8w,_j3kk2c4aqZXY84TNaawtA,AMkZ0TvxfVZfTOHuWTUaTw,1,2013-08-11,I wanted this place to be good because many people tell me about their first location and how good it was.  It wasn't.  Feel very lucky if you show up and they notice!! Service is slow and horrible.,2,1,0
hl9iP3PXM6wr70AgdxFHeQ,o3gT-ZiEpEwxPVG6bcKHXw,pN842NsQgaYuX4hRYBTUXQ,5,2017-02-26,"Mindy and Tracy have just taken this shop over about 2 months ago. I've been with Mindy for about 3 years and I absolutely love her! She has done gel manicures, eyebrow waxing, and Lash extensions all of which she does a fantastic job. She takes pride in what she does and I completely recommend her to anyone and everyone!!",1,0,0
__pZYxe3h_ZwvyVEMqSfyg,r2c0D04s88ARwFjo7l6HXw,r6b0IpBN8d-I4oe3RBL95A,4,2017-06-25,"Wanted to check out this place basically because of the cookie dough scoops... we got there and she was making a crepe for another customer and it looked mouth watering so we had to try that too. We had the chocolate chip cookie dough which was good but not amazing. Still worth the trip to try though! But the crepe was off the charts good! It was the banana, strawberry, Nutella one. So good! The lady was super sweet and friendly.",0,0,0
h4kgBlNowUqfuuto5t9WGg,gYq1O8jtmDSk1sGKcvd22Q,NgioF61Bs9YNLBg0o9I-Uw,2,2016-02-06,I used to like this place but its change a little and it's still a little good haven't been there for a couple months or so Davidson argument about birthday club and everything so we just haven't gotten back,0,0,0
